CourseId,Review,Label,cld2,review_id
web-frameworks,Material as well as trainer is excellent. Perfect course for beginners.,5,en,7256
ml-foundations,Very interesting courses and extremely useful after take Ng's courses.,5,en,7257
family-planning,"I didn't purchase the course so didn't do the quizzes, but the topics covered are so enormously important, regardless to the contents which is too broad to review in one course I gave it five stars just for bringing them up and presenting them to the public.",5,en,7258
robotics-flight,Excellent course!Describes in depth the kinematics governing a quad-rotor.Requires good math and physics understanding. More analytical than programming (for those expecting to just write code that can be flashed on a controller).,5,en,7259
ml-foundations,"The last module was a bit hard for me to understand, but everything else was presented in a very clear way. Great class overall and highly recommended for those with some basic Python skills and a desire to see what machine learning is capable of.",4,en,7260
happiness,"it's helpful. how to define happiness, is happiness equal t money or success? the 7 deadly sins, 7 methods to overcome the sins, and then practicing. after this course, you can see why sometimes you are unhappy, anxious or angry.it' s useful!Good luck!",5,en,7261
erasmus-econometrics,"Some topics that were covered in this course were not explained in details and, in addition, there was no explanation of the theoretical aspects of the course (for instance, formulas transcript ).",4,en,7262
fundamentals-of-graphic-design,Its a good course for people who never look at design but its a lot surface. Of course if you want to know the main aspects of design very quikly it course for you.,4,en,7263
marketing-analytics,Does not include latest developments in this industry,1,en,7264
learning-how-to-learn,tips for non-native-learners! Always print the script of the courses! And preview the scripts before you watch the video !,5,en,7265
data-visualization-tableau,A good first class about the software Tableau. You will learn the basics and how to create a story in order to present your datas. A good glitch for a first class of a Specialization.,5,en,7266
analytics-business-metrics,it's better to explain more about financial glossaries in the video.,4,en,7267
negotiation-skills,Excellent course. It gives wonderful tools in order to conduct a successful negotiation.,5,en,7268
managing-as-a-coach,"The Thought Model learned will accompany me forever in a professional and personal life, as I consider that this tool can be applied with my family and friends, whom I will see with other eyes and ears when problems arise with them. Thank You!!!",5,en,7269
public-relations,Very good course; I enjoyed all the lecture videos and have learned a lot. I look forward to complete other PR related courses from NUS shortly. Thank you.,5,en,7270
basic-statistics,This course is really awesome. Designed well. Looks like a lot of efforts have been taken by the team to build this course. Kudos to everyone. Keep up the good work and thank you very much.,5,en,7271
analytics-business-metrics,"Excellent! I'm learning a lot from this course. What I like most about it is that this course is newly open so it contains a lot of information about the current economy, especially the examples. I will definitely spend time to finish all the way to the Specialization.",5,en,7272
bilingual,"Thanks for providing lots of interesting materials! As for me, i would prefer having more advanced tests and tasks as the given ones did not really help me remember the materials. I would also appreciate having some additional materials on the brain areas in this course, since this area was completely new to me.",3,en,7273
